"","avg_1","avg_2","avg_3","med_1","med_2","med_3","var_1","var_2","var_3"
"427",973.833734939759,212.359036144578,137.563855421687,390,82,57,1697624.11480123,83639.0664338513,32631.7924102206
"428",916.771084337349,223.081927710843,133.474698795181,403,85,56,1431068.82428264,119958.775880333,38566.1243583028
"429",907.01686746988,215.525301204819,140.214457831325,406,90,57,1620580.46589838,85590.7813631337,34386.4442349107
"430",1011.84578313253,228.433734939759,130.898795180723,464,93,61,2047020.75393749,100754.241371282,29521.6177521681
"431",975,217.419277108434,130.306024096386,374,87,52,1905277.75362319,89762.7271637274,33339.5896979221
"432",949.318072289157,230.963855421687,134.161445783133,361,89,55,2009520.96138758,93044.1122169839,36336.5656597404
"433",938.450602409639,215.014457831325,121.040963855422,440,89,57,1819980.09839939,96808.2220126884,25546.8799604214
"434",987.074698795181,220.64578313253,139.103614457831,377,85,62,2046566.20455154,91482.533647634,35477.7017984983
"435",1040.2843373494,232.530120481928,138.35421686747,434,99,66,2314119.4358652,98867.7327862173,35062.3065944939
"436",1016.33493975904,214.489156626506,140.24578313253,390,88,60,2036754.71121588,87544.211838659,41889.3887200978
"437",968.619277108434,215.139759036145,139.501204819277,369,88,60,1934533.07692218,91391.7243815843,40798.9897328444
"438",935.930120481928,209.959036144578,143.86265060241,409,90,57,1850064.78979105,85682.662569117,41355.4231185612
"439",975.296385542169,220.351807228916,132.269879518072,429,105,58,1639523.34431058,91385.0546766777,29890.5695011932
"440",1014.0313253012,211.453012048193,138.585542168675,400,99,56,1902558.25747046,92090.4271346255,37865.9679064082
"441",950.414457831325,213.942168674699,130.06265060241,451,88,51,1532893.28191607,84646.2092078459,32276.9332634887
"442",1004.27469879518,217.248192771084,133.667469879518,380,85,52,2206413.48474478,84674.7764158082,36138.1935044526
"443",917.766265060241,225.469879518072,135.192771084337,347,91,55,1811254.26649206,90437.4042838019,35302.4071939934
"444",870.756626506024,230.580722891566,133.780722891566,429,111,55,1281083.37299342,91879.5242651766,29923.3986613119
"445",963.624096385542,229.228915662651,138.865060240964,393,91,57,1944371.220674,113371.916070077,42585.1508294046
"446",900.007228915663,227.920481927711,133.838554216867,393,81,45,1615463.21975438,117441.498492521,40081.3096210931
"447",1025.96385542169,201.590361445783,131.118072289157,412,82,56,2347441.33443921,76910.5081194343,31947.6889238112
"448",999.860240963855,233.918072289157,131.118072289157,417,92,54,2223531.12534777,113316.640614632,29452.9401315407
"449",980.804819277108,217.079518072289,133.655421686747,386,89,51,1987728.89659508,96467.3825504918,34585.2408823701
"450",934.693975903615,227.609638554217,142.125301204819,386,82,49,2086855.91336942,116112.625027647,44693.8683196554
"451",1009.60722891566,209.739759036145,136.325301204819,441,91,53,1789492.62072056,75615.9997439031,29494.1330539549
"452",976.334939759036,237.122891566265,136.503614457831,369,104,54,2137685.82715791,103044.141866015,34564.8689482568
"453",929.253012048193,198.185542168675,132.250602409639,371,89,56,1458974.54694139,67715.3978580991,34093.4346312787
"454",933.821686746988,234.06265060241,135.373493975904,380,93,58,1738350.62996333,129144.836645131,32618.6983295501
"455",926.496385542169,216.843373493976,140.448192771084,416,82,58,1686203.15397241,117908.644491008,36644.3590245038
"456",963.387951807229,213.325301204819,124.607228915663,382,80,51,1926161.46507188,84995.630638496,28435.1279669402
"457",1000.59518072289,216.879518072289,145.739759036145,418,93,60,2129045.43959025,97512.3236132938,44632.3185844829
"458",901.368674698795,212.084337349398,131.959036144578,345,85,50,1426465.35891974,82102.8020487748,30837.5031488272
"459",964.074698795181,218.785542168675,137.339759036145,434,89,59,1760021.34464816,89541.8983411909,36104.9108550143
"460",992.221686746988,219.465060240964,131.595180722892,362,102,58,1800435.22126768,75758.6889936558,31190.9178511146
"461",954.898795180723,227.766265060241,139.248192771084,394,84,55,1470116.15881497,104201.609487224,41522.0276235376
"462",988.277108433735,221.925301204819,128.428915662651,399,91,56,1928816.23461964,107707.301169897,29641.4049589663
